geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
02327,-23.4472095,-46.5666783,sao paulo,SP
02328,-23.5189164,-46.5973069,sao paulo,SP
02329,-23.4836028,-46.6066770,sao paulo,SP
02330,-23.4855537,-46.6174906,sao paulo,SP
02331,-23.4839242,-46.6162256,sao paulo,SP
02332,-23.4827144,-46.6215534,sao paulo,SP
02333,-23.4806704,-46.6213769,sao paulo,SP
02334,-23.4839952,-46.6195840,sao paulo,SP
02335,-23.4833628,-46.6170553,sao paulo,SP
02336,-23.4812976,-46.6169400,sao paulo,SP
02337,-23.4787048,-46.6145134,sao paulo,SP
02338,-23.4754986,-46.6181268,sao paulo,SP
02339,-23.4775890,-46.6152473,sao paulo,SP
02340,-23.4596048,-46.6157128,sao paulo,SP
02341,-23.4652356,-46.6154756,sao paulo,SP
02342,-23.4738369,-46.6105940,sao paulo,SP
02343,-23.4685737,-46.6054561,sao paulo,SP
02344,-23.4693116,-46.6103051,sao paulo,SP
02345,-23.4688442,-46.6152400,sao paulo,SP
02346,-23.4712285,-46.6082308,sao paulo,SP
02347,-23.4640368,-46.6072551,sao paulo,SP
02348,-23.4605355,-46.6110743,sao paulo,SP
02349,-23.4597906,-46.6044412,sao paulo,SP
02350,-23.4607241,-46.6016048,sao paulo,SP
02351,-23.4549441,-46.5997079,sao paulo,SP
02352,-23.4543832,-46.5962405,sao paulo,SP
02353,-23.4526287,-46.6053452,sao paulo,SP
02354,-23.4550257,-46.6043135,sao paulo,SP
02355,-23.4547065,-46.6114041,sao paulo,SP
02356,-23.4509736,-46.6121807,sao paulo,SP
02357,-23.4474306,-46.6139628,sao paulo,SP
02358,-23.4544475,-46.6087582,sao paulo,SP
02359,-23.4458817,-46.6192304,sao paulo,SP
02360,-23.4368418,-46.5777443,sao paulo,SP
02361,-23.4366639,-46.5814898,sao paulo,SP
02362,-23.4792348,-46.5796332,sao paulo,SP
02363,-23.4323280,-46.5760896,sao paulo,SP
02364,-23.4339466,-46.5810727,sao paulo,SP
02365,-23.4456999,-46.5818864,sao paulo,SP
02366,-23.4677327,-46.6105451,sao paulo,SP
02367,-23.4622703,-46.5938039,sao paulo,SP
02368,-23.4038359,-46.5780950,sao paulo,SP
02370,-23.4628275,-46.6218048,sao paulo,SP
02371,-23.4590147,-46.6186766,sao paulo,SP
02372,-23.4600945,-46.6246250,sao paulo,SP
02373,-23.4548621,-46.6172534,sao paulo,SP
02374,-23.4547670,-46.6214433,sao paulo,SP
02375,-23.4536771,-46.6250339,sao paulo,SP
02376,-23.4576189,-46.6281051,sao paulo,SP
02377,-23.4568144,-46.6318132,sao paulo,SP
02378,-23.4573941,-46.6296664,sao paulo,SP
02401,-23.4917244,-46.6267713,sao paulo,SP
02402,-23.4903336,-46.6271216,sao paulo,SP
02403,-23.4939922,-46.6283587,sao paulo,SP
02404,-23.4912615,-46.6289823,sao paulo,SP
02405,-23.4894899,-46.6328580,sao paulo,SP
02406,-23.4880070,-46.6301042,sao paulo,SP
02407,-23.4848751,-46.6245752,sao paulo,SP
02408,-23.4825230,-46.6272898,sao paulo,SP
02409,-23.4782442,-46.6248829,sao paulo,SP
02410,-23.4758167,-46.6230283,sao paulo,SP
02411,-23.4756480,-46.6243233,sao paulo,SP
02413,-23.4829404,-46.6370249,sao paulo,SP
02415,-23.4719484,-46.6313703,sao paulo,SP
02416,-23.4777193,-46.6281701,sao paulo,SP
02417,-23.4776265,-46.6301455,sao paulo,SP
02418,-23.4705503,-46.6290618,sao paulo,SP
02419,-23.4770601,-46.6401287,sao paulo,SP
02420,-23.4741870,-46.6363938,sao paulo,SP
02421,-23.4736919,-46.6326634,sao paulo,SP
02422,-23.4717488,-46.6367732,sao paulo,SP
02423,-23.4683750,-46.6334100,sao paulo,SP
02430,-23.4821033,-46.6453752,sao paulo,SP
02431,-23.4870048,-46.6361696,sao paulo,SP
02432,-23.4768514,-46.6252651,sao paulo,SP
02433,-23.4817917,-46.6362682,sao paulo,SP
02434,-23.4833299,-46.6393539,sao paulo,SP
02435,-23.4803033,-46.6417678,sao paulo,SP
02436,-23.4794099,-46.6360124,sao paulo,SP
02440,-23.4776938,-46.6482233,sao paulo,SP
02441,-23.4730698,-46.6414504,sao paulo,SP
02442,-23.4731225,-46.6438167,sao paulo,SP
02443,-23.4729945,-46.6474294,sao paulo,SP
02450,-23.4982617,-46.6377850,sao paulo,SP
02451,-23.4991629,-46.6421120,sao paulo,SP
02452,-23.5003121,-46.6440782,sao paulo,SP
02460,-23.4907100,-46.6375490,sao paulo,SP
02461,-23.4920032,-46.6390029,sao paulo,SP
02462,-23.4918004,-46.6416069,sao paulo,SP
02463,-23.4884888,-46.6454896,sao paulo,SP
02464,-23.4893352,-46.6503908,sao paulo,SP
02465,-23.4839828,-46.6555510,sao paulo,SP
02466,-23.4953798,-46.6424267,sao paulo,SP
02467,-23.4912939,-46.6462643,sao paulo,SP
02468,-23.4882897,-46.6490020,sao paulo,SP
02469,-23.4853553,-46.6447882,sao paulo,SP
02470,-23.4849687,-46.6491507,sao paulo,SP
02471,-23.4817408,-46.6521225,sao paulo,SP
02472,-23.4768571,-46.6555596,sao paulo,SP
02473,-23.4777536,-46.6518163,sao paulo,SP
02474,-23.4772667,-46.6565077,sao paulo,SP
02475,-23.4799890,-46.6448695,sao paulo,SP
02478,-23.4775491,-46.6600324,sao paulo,SP
02479,-23.4751142,-46.6564810,sao paulo,SP
02501,-23.5149123,-46.6611836,sao paulo,SP
02508,-23.5098481,-46.6636901,sao paulo,SP
02510,-23.5130421,-46.6519945,sao paulo,SP
02511,-23.5097644,-46.6509592,sao paulo,SP
02512,-23.5137194,-46.6593424,sao paulo,SP
02513,-23.5613310,-46.6851640,sao paulo,SP
02514,-23.5106307,-46.6552377,sao paulo,SP
02515,-23.5102077,-46.6578899,sao paulo,SP
02516,-23.5089757,-46.6593851,sao paulo,SP
02517,-23.5073465,-46.6642360,sao paulo,SP
02518,-23.5099484,-46.6653477,sao paulo,SP
02519,-23.5019811,-46.6554387,sao paulo,SP
02520,-23.5031576,-46.6557091,sao paulo,SP
02521,-23.5039731,-46.6651004,sao paulo,SP
02522,-23.5044222,-46.6591831,sao paulo,SP
02523,-23.5058301,-46.6556282,sao paulo,SP
02524,-23.5027163,-46.6503624,sao paulo,SP
02525,-23.5021738,-46.6574085,sao paulo,SP
02526,-23.5030198,-46.6467963,sao paulo,SP
02530,-23.5007677,-46.6604540,sao paulo,SP
02531,-23.5009369,-46.6527417,sao paulo,SP
02532,-23.4997640,-46.6554708,sao paulo,SP
02533,-23.4975816,-46.6549698,sao paulo,SP
02534,-23.4962764,-46.6537122,sao paulo,SP
02535,-23.4973977,-46.6494630,sao paulo,SP
02536,-23.4958562,-46.6479181,sao paulo,SP
02537,-23.4913124,-46.6524597,sao paulo,SP
02538,-23.4988650,-46.6544676,sao paulo,SP
02539,-23.4948169,-46.6581086,sao paulo,SP
02540,-23.4892970,-46.6561856,sao paulo,SP
02541,-23.4861557,-46.6556921,sao paulo,SP
02542,-23.4870130,-46.6586754,sao paulo,SP
02543,-23.4837878,-46.6611758,sao paulo,SP
02544,-23.4889272,-46.6609183,sao paulo,SP
02545,-23.4924209,-46.6626263,sao paulo,SP
02546,-23.5035730,-46.6667702,sao paulo,SP
02550,-23.5064755,-46.6713174,sao paulo,SP
02551,-23.5025821,-46.6692443,sao paulo,SP
02552,-23.5080301,-46.6611891,sao paulo,SP
02553,-23.4989784,-46.6663869,sao paulo,SP
02554,-23.4990542,-46.6688520,sao paulo,SP
02555,-23.4936851,-46.6661918,sao paulo,SP
02556,-23.4978902,-46.6694029,sao paulo,SP
02557,-23.4982964,-46.6727233,sao paulo,SP
02558,-23.4961102,-46.6746378,sao paulo,SP
02559,-23.4930542,-46.6724460,sao paulo,SP
02560,-23.4946861,-46.6711329,sao paulo,SP
02561,-23.4923524,-46.6749422,sao paulo,SP
02562,-23.4868660,-46.6737982,sao paulo,SP
02563,-23.4900417,-46.6689963,sao paulo,SP
02564,-23.4880549,-46.6687119,sao paulo,SP
02565,-23.4865741,-46.6683600,sao paulo,SP
02566,-23.4828367,-46.6688967,sao paulo,SP
02567,-23.4806673,-46.6682068,sao paulo,SP
02577,-23.4881830,-46.6789039,sao paulo,SP
02598,-23.5128577,-46.6710119,sao paulo,SP
02610,-23.4826311,-46.6594309,sao paulo,SP
02611,-23.4677903,-46.6482063,sao paulo,SP
02612,-23.4727005,-46.6637578,sao paulo,SP
02613,-23.4787472,-46.6625699,sao paulo,SP
02614,-23.4723346,-46.6565784,sao paulo,SP
02615,-23.4715249,-46.6541913,sao paulo,SP
02616,-23.4691907,-46.6545735,sao paulo,SP
02617,-23.4663817,-46.6586827,sao paulo,SP
02618,-23.4683915,-46.6499801,sao paulo,SP
02630,-23.4637751,-46.6414333,sao paulo,SP
02631,-23.4590279,-46.6456558,sao paulo,SP
02632,-23.4645087,-46.6492073,sao paulo,SP
02633,-23.4616932,-46.6517366,sao paulo,SP
02634,-23.4576334,-46.6504041,sao paulo,SP
02635,-23.4564966,-46.6443921,sao paulo,SP
02636,-23.4533377,-46.6451040,sao paulo,SP
02637,-23.4547373,-46.6489830,sao paulo,SP
02643,-23.4680988,-46.6503781,sao paulo,SP
02649,-23.4606458,-46.6625587,sao paulo,SP
02650,-23.4615681,-46.6567981,sao paulo,SP
02651,-23.4608894,-46.6588590,sao paulo,SP
02652,-23.4576363,-46.6566805,sao paulo,SP
02653,-23.4534318,-46.6583750,são paulo,SP
02670,-23.4658281,-46.6642845,sao paulo,SP
02671,-23.4673980,-46.6638777,sao paulo,SP
02672,-23.4598654,-46.6664221,sao paulo,SP
02673,-23.4624427,-46.6712220,sao paulo,SP
02674,-23.4600926,-46.6684234,sao paulo,SP
02675,-23.4568467,-46.6709061,sao paulo,SP
02676,-23.4562028,-46.6710431,sao paulo,SP
02677,-23.4543220,-46.6655361,sao paulo,SP
02678,-23.4550534,-46.6616808,sao paulo,SP
02679,-23.4568710,-46.6648475,sao paulo,SP
02680,-23.4513523,-46.6675044,sao paulo,SP
02701,-23.5118346,-46.6787721,sao paulo,SP
02710,-23.5081334,-46.6737885,sao paulo,SP
02712,-23.5058494,-46.6783884,sao paulo,SP
02713,-23.5066315,-46.6849005,sao paulo,SP
02714,-23.5061042,-46.6871294,sao paulo,SP
02715,-23.5042317,-46.6821264,sao paulo,SP
02716,-23.4946490,-46.6850371,sao paulo,SP
02717,-23.4919976,-46.6846699,sao paulo,SP
02720,-23.4929928,-46.6741616,sao paulo,SP
02721,-23.4967077,-46.6746327,sao paulo,SP
02722,-23.5008405,-46.6783355,sao paulo,SP
02723,-23.4998791,-46.6800302,sao paulo,SP
02724,-23.4976510,-46.6817323,sao paulo,SP
02725,-23.4994017,-46.6823938,sao paulo,SP
02726,-23.5003476,-46.6871321,sao paulo,SP
02727,-23.4968286,-46.6857834,sao paulo,SP
02728,-23.4958251,-46.6881599,sao paulo,SP
02729,-23.5032402,-46.6903384,sao paulo,SP
02730,-23.4977966,-46.6907990,sao paulo,SP
02731,-23.4980593,-46.6924244,sao paulo,SP
02732,-23.5000283,-46.6954548,sao paulo,SP
02733,-23.4953811,-46.6951463,sao paulo,SP
02734,-23.4909693,-46.6940809,sao paulo,SP
02735,-23.4926905,-46.6935821,sao paulo,SP
02736,-23.4901161,-46.6910699,sao paulo,SP
02737,-23.4877326,-46.6901820,sao paulo,SP
02738,-23.4913656,-46.6886275,sao paulo,SP
02739,-23.4793985,-46.6810719,sao paulo,SP
02750,-23.4933030,-46.6806377,sao paulo,SP
02751,-23.4909003,-46.6821277,sao paulo,SP
02752,-23.4941968,-46.6829306,sao paulo,SP
02753,-23.4907050,-46.6844723,sao paulo,SP
02754,-23.4904126,-46.6776944,sao paulo,SP
02755,-23.4880029,-46.6797296,sao paulo,SP
02756,-23.4860220,-46.6775618,sao paulo,SP
02757,-23.4866145,-46.6852507,sao paulo,SP
02758,-23.4848681,-46.6843113,sao paulo,SP
02759,-23.4840232,-46.6830566,sao paulo,SP
02760,-23.4806033,-46.6807498,sao paulo,SP
02762,-23.4825301,-46.6753273,sao paulo,SP
02763,-23.4790377,-46.6758372,sao paulo,SP
02764,-23.4797017,-46.6777339,sao paulo,SP
02765,-23.4766548,-46.6736676,sao paulo,SP
02801,-23.4835174,-46.7005131,sao paulo,SP
02802,-23.4855282,-46.6954338,sao paulo,SP
02803,-23.4866851,-46.6937095,sao paulo,SP
02804,-23.4838947,-46.6977596,sao paulo,SP
02805,-23.4790091,-46.6978103,sao paulo,SP
02806,-23.4734904,-46.6989501,sao paulo,SP
02807,-23.4736110,-46.7007287,sao paulo,SP
02808,-23.4687193,-46.7029162,sao paulo,SP
02809,-23.4718949,-46.7035816,sao paulo,SP
02810,-23.4504380,-46.7152012,sao paulo,SP
02811,-23.4760447,-46.7027993,sao paulo,SP
02812,-23.4812180,-46.6977333,sao paulo,SP
02813,-23.4506733,-46.7118187,sao paulo,SP
02814,-23.4579841,-46.7078767,sao paulo,SP
02815,-23.4450108,-46.7145890,sao paulo,SP
02816,-23.4613285,-46.7064630,sao paulo,SP
02817,-23.4632298,-46.7024409,sao paulo,SP
02820,-23.4527931,-46.7089859,sao paulo,SP
02829,-23.4950572,-46.7026006,sao paulo,SP
02831,-23.4781751,-46.6917234,sao paulo,SP
02832,-23.4811830,-46.6937103,sao paulo,SP
02833,-23.4780838,-46.6925745,sao paulo,SP
02834,-23.4753993,-46.6928337,sao paulo,SP
02835,-23.4715100,-46.6945517,sao paulo,SP
02836,-23.4724161,-46.6967078,sao paulo,SP
02837,-23.4642549,-46.6994612,sao paulo,SP
02839,-23.4774706,-46.6829303,sao paulo,SP
02840,-23.4821997,-46.6895878,sao paulo,SP
02841,-23.4799158,-46.6865218,sao paulo,SP
02842,-23.4751703,-46.6873846,sao paulo,SP
02844,-23.4716256,-46.6876217,sao paulo,SP
02845,-23.4681667,-46.6924167,sao paulo,SP
02846,-23.4623937,-46.6976526,sao paulo,SP
02847,-23.4646311,-46.6916896,sao paulo,SP
02848,-23.4637875,-46.6898430,sao paulo,SP
02849,-23.4639536,-46.6873455,sao paulo,SP
02850,-23.4665463,-46.6734899,sao paulo,SP
02851,-23.4595662,-46.6913768,sao paulo,SP
02853,-23.4574133,-46.6950510,sao paulo,SP
02854,-23.4565448,-46.6975407,sao paulo,SP
02855,-23.4561600,-46.7006865,sao paulo,SP
02856,-23.4639758,-46.6797533,sao paulo,SP
02857,-23.6139041,-46.7379715,sao paulo,SP
02858,-23.4463383,-46.7025817,sao paulo,SP
02859,-23.4543841,-46.7024386,sao paulo,SP
02860,-23.4604330,-46.6860352,sao paulo,SP
02861,-23.4713389,-46.6719132,sao paulo,SP
02862,-23.4750225,-46.6801861,sao paulo,SP
02863,-23.4736199,-46.6744824,sao paulo,SP
02864,-23.4723811,-46.6816678,sao paulo,SP
02865,-23.4745884,-46.6769361,sao paulo,SP
02866,-23.4676821,-46.6808768,sao paulo,SP
02867,-23.4692004,-46.6834441,sao paulo,SP
02870,-23.4613838,-46.6773140,sao paulo,SP
02871,-23.4628070,-46.6753670,sao paulo,SP
02872,-23.4623789,-46.6716533,sao paulo,SP
02873,-23.4570694,-46.6824062,sao paulo,SP
02874,-23.4625646,-46.6764253,sao paulo,SP
02875,-23.4615570,-46.6819359,sao paulo,SP
02876,-23.4591172,-46.6926087,sao paulo,SP
02877,-23.4593642,-46.6832200,sao paulo,SP
02878,-23.4520346,-46.6870714,sao paulo,SP
02879,-23.4489301,-46.6977317,sao paulo,SP
02880,-23.4666806,-46.6722269,sao paulo,SP
02881,-23.4666162,-46.6750124,sao paulo,SP
02882,-23.4706195,-46.6680889,sao paulo,SP
02883,-23.4464611,-46.7014893,sao paulo,SP
02888,-23.4659315,-46.6748535,sao paulo,SP
02908,-23.5020141,-46.7001937,sao paulo,SP
02909,-23.5071326,-46.6989103,sao paulo,SP
02910,-23.5052165,-46.6993960,sao paulo,SP
02911,-23.5040124,-46.7020685,sao paulo,SP
02912,-23.5054589,-46.7085206,sao paulo,SP
02913,-23.5034593,-46.7128787,sao paulo,SP
02914,-23.5032360,-46.7095498,sao paulo,SP
02915,-23.4980156,-46.7078553,sao paulo,SP
02916,-23.4942522,-46.7138803,sao paulo,SP
02917,-23.4979573,-46.7131151,sao paulo,SP
02918,-23.4958548,-46.7168517,sao paulo,SP
02919,-23.4993438,-46.7144163,sao paulo,SP
02920,-23.4902020,-46.7213608,sao paulo,SP
02921,-23.4886596,-46.7238476,sao paulo,SP
02924,-23.4994792,-46.7074342,sao paulo,SP
02925,-23.5019468,-46.6985002,sao paulo,SP
02926,-23.4999763,-46.7015611,sao paulo,SP
02927,-23.4977397,-46.7037837,sao paulo,SP
02928,-23.5088616,-46.6811272,sao paulo,SP
02929,-23.4926879,-46.7063379,sao paulo,SP
02930,-23.4908309,-46.7079563,sao paulo,SP
02931,-23.4973142,-46.7096085,sao paulo,SP
02932,-23.4908351,-46.7114379,sao paulo,SP
02933,-23.4929689,-46.7128421,sao paulo,SP
02934,-23.4868040,-46.7053000,sao paulo,SP
02935,-23.4889321,-46.7166614,sao paulo,SP
02936,-23.4859830,-46.7179455,sao paulo,SP
02937,-23.4849677,-46.7209259,sao paulo,SP
02938,-23.4588355,-46.7221110,sao paulo,SP
02939,-23.4832276,-46.7299101,sao paulo,SP
02940,-23.4802426,-46.7238327,sao paulo,SP
02941,-23.4788029,-46.7227247,sao paulo,SP
02942,-23.4760884,-46.7225878,sao paulo,SP
02943,-23.4767413,-46.7249937,sao paulo,SP
02944,-23.4753425,-46.7260702,sao paulo,SP
02945,-23.4836954,-46.7266792,sao paulo,SP
02950,-23.4784996,-46.7191303,sao paulo,SP
02951,-23.4736705,-46.7221375,sao paulo,SP
02952,-23.4726460,-46.7134652,sao paulo,SP
02955,-23.4681751,-46.7202534,sao paulo,SP
02956,-23.4686600,-46.7225410,sao paulo,SP
02957,-23.4669415,-46.7224441,sao paulo,SP
02959,-23.4924846,-46.7001287,sao paulo,SP
02960,-23.4952144,-46.7010913,sao paulo,SP
02961,-23.4924912,-46.6996383,sao paulo,SP
02962,-23.4894191,-46.7023217,sao paulo,SP
02963,-23.5048689,-46.6826022,sao paulo,SP
02964,-23.4855261,-46.7056034,sao paulo,SP
02965,-23.4837185,-46.7047012,sao paulo,SP
02966,-23.4712698,-46.7095614,sao paulo,SP
02967,-23.4809847,-46.7042163,sao paulo,SP
02968,-23.4793236,-46.7076747,sao paulo,SP
02969,-23.4920588,-46.7106280,sao paulo,SP
02970,-23.4828193,-46.7149317,sao paulo,SP
02971,-23.4848820,-46.7083213,sao paulo,SP
02972,-23.4811580,-46.7105363,sao paulo,SP
02975,-23.4781309,-46.7113625,sao paulo,SP
02976,-23.4761421,-46.7157892,sao paulo,SP
02977,-23.4707771,-46.7144312,sao paulo,SP
02978,-23.4736150,-46.7068232,sao paulo,SP
02979,-23.4760229,-46.6980785,sao paulo,SP
02981,-23.4600002,-46.7172473,sao paulo,SP
02982,-23.4543194,-46.7158681,sao paulo,SP
02983,-23.4521561,-46.7188059,sao paulo,SP
02984,-23.4450014,-46.7205532,sao paulo,SP
02985,-23.4420084,-46.7193667,sao paulo,SP
02986,-23.4339952,-46.7144791,sao paulo,SP
02987,-23.4351051,-46.7053474,sao paulo,SP
02988,-23.6084435,-46.7403715,são paulo,SP
02989,-23.4337624,-46.7209579,sao paulo,SP
02990,-23.4447998,-46.7275826,sao paulo,SP
02991,-23.4366751,-46.7272964,sao paulo,SP
02992,-23.4488207,-46.7287636,sao paulo,SP
02993,-23.4539617,-46.7318840,sao paulo,SP
02994,-23.4571496,-46.7348436,sao paulo,SP
02995,-23.4442717,-46.7389887,sao paulo,SP
02996,-23.4417685,-46.7396267,sao paulo,SP
02997,-23.5352707,-46.6806513,sao paulo,SP
02998,-23.4434982,-46.7277570,sao paulo,SP
03001,-23.5417345,-46.6146603,sao paulo,SP
03002,-23.5449764,-46.6202938,sao paulo,SP
03003,-23.5454396,-46.6237068,sao paulo,SP
03004,-23.5439584,-46.6216583,sao paulo,SP
03005,-23.5426871,-46.6247746,sao paulo,SP
03006,-23.5418122,-46.6245503,sao paulo,SP
03007,-23.5411609,-46.6264309,sao paulo,SP
03008,-23.5425809,-46.6204712,sao paulo,SP
03009,-23.5361749,-46.6205554,sao paulo,SP
03010,-23.5370020,-46.6186121,sao paulo,SP
03011,-23.5382590,-46.6151084,sao paulo,SP
03012,-23.5408096,-46.6154213,sao paulo,SP
03013,-23.5353162,-46.6143129,sao paulo,SP
03014,-23.5384748,-46.6020338,sao paulo,SP
03015,-23.5374346,-46.5959545,sao paulo,SP
03016,-23.5370649,-46.6150821,sao paulo,SP
03017,-23.5366031,-46.6109396,sao paulo,SP
03018,-23.5323025,-46.6113443,sao paulo,SP
03019,-23.5334225,-46.6049770,sao paulo,SP
03020,-23.5333173,-46.6021035,sao paulo,SP
03021,-23.5310120,-46.6008103,sao paulo,SP
03022,-23.5259117,-46.6048787,sao paulo,SP
03023,-23.5323384,-46.6108053,sao paulo,SP
03024,-23.5304448,-46.6094811,sao paulo,SP
03025,-23.5351038,-46.6096259,sao paulo,SP
03026,-23.5313642,-46.6111319,sao paulo,SP
03027,-23.5341851,-46.6136813,sao paulo,SP
03028,-23.5272590,-46.6114946,sao paulo,SP
03029,-23.5298246,-46.6181736,sao paulo,SP
03030,-23.5267624,-46.6183788,sao paulo,SP
03031,-23.5318568,-46.6206420,sao paulo,SP
03032,-23.5311061,-46.6216307,sao paulo,SP
03033,-23.5295591,-46.6241657,sao paulo,SP
03034,-23.5229698,-46.6174068,sao paulo,SP
03035,-23.5255807,-46.6146609,sao paulo,SP
03036,-23.5196492,-46.6185987,são paulo,SP
03040,-23.5499237,-46.6230310,sao paulo,SP
03041,-23.5492367,-46.6199484,sao paulo,SP
03042,-23.5487335,-46.6184487,sao paulo,SP
03043,-23.5472542,-46.6171227,sao paulo,SP
03044,-23.5516921,-46.6209077,sao paulo,SP
03045,-23.5428291,-46.6025244,sao paulo,SP
03046,-23.5443425,-46.6156199,sao paulo,SP
03047,-23.5420645,-46.6056756,sao paulo,SP
03050,-23.5440979,-46.6127086,sao paulo,SP
03051,-23.5453874,-46.6084144,sao paulo,SP
03052,-23.5407354,-46.6071457,sao paulo,SP
03053,-23.5441802,-46.6070789,sao paulo,SP
03054,-23.5423134,-46.6037555,sao paulo,SP
03055,-23.5405825,-46.5993901,sao paulo,SP
03057,-23.5411838,-46.5968440,sao paulo,SP
03058,-23.5390781,-46.5906027,sao paulo,SP
03059,-23.5401719,-46.5916878,sao paulo,SP
03060,-23.5384327,-46.5869938,sao paulo,SP
03061,-23.5402629,-46.5849546,sao paulo,SP
03062,-23.5410843,-46.5894294,sao paulo,SP
03063,-23.5324383,-46.5643203,sao paulo,SP
03064,-23.5333090,-46.5697584,sao paulo,SP
03065,-23.5373714,-46.5789483,sao paulo,SP
03066,-23.5373936,-46.5767472,sao paulo,SP
03067,-23.5377596,-46.5734274,sao paulo,SP
03068,-23.5366980,-46.5680900,sao paulo,SP
03069,-23.5354193,-46.5653911,sao paulo,SP
03070,-23.5383670,-46.5691183,sao paulo,SP
03071,-23.5340176,-46.5615203,sao paulo,SP
03072,-23.5344350,-46.5569990,sao paulo,SP
03073,-23.5317556,-46.5557445,sao paulo,SP
03074,-23.5222312,-46.5646492,sao paulo,SP
03076,-23.5378324,-46.5820480,sao paulo,SP
03077,-23.5316809,-46.5807021,sao paulo,SP
03080,-23.5329065,-46.5784975,sao paulo,SP
03081,-23.5316360,-46.5754871,sao paulo,SP
03084,-23.5334742,-46.5709279,sao paulo,SP
03085,-23.5330755,-46.5685328,sao paulo,SP
03086,-23.5302526,-46.5671105,sao paulo,SP
03087,-23.5303956,-46.5659724,sao paulo,SP
03088,-23.5269010,-46.5618644,sao paulo,SP
03089,-23.5310165,-46.5610166,sao paulo,SP
03090,-23.5284238,-46.5578541,sao paulo,SP
03101,-23.5521987,-46.6107551,sao paulo,SP
03102,-23.5503230,-46.6136684,sao paulo,SP
03103,-23.5543714,-46.6105923,sao paulo,SP
03104,-23.5542452,-46.6145402,sao paulo,SP
03105,-23.5557454,-46.6191939,sao paulo,SP
03106,-23.5562841,-46.6163665,sao paulo,SP
03107,-23.5638864,-46.6078671,sao paulo,SP
03108,-23.5654386,-46.6087255,sao paulo,SP
03109,-23.5751106,-46.5976772,sao paulo,SP
03110,-23.5576061,-46.6071959,sao paulo,SP
03111,-23.5601827,-46.6043930,sao paulo,SP
03112,-23.5565132,-46.6020478,sao paulo,SP
03113,-23.5614574,-46.6023539,sao paulo,SP
03114,-23.5642438,-46.5958888,sao paulo,SP
03115,-23.5644255,-46.5944384,sao paulo,SP
03116,-23.5674533,-46.5869605,sao paulo,SP
03117,-23.5607468,-46.5933755,sao paulo,SP
03118,-23.5617677,-46.5948834,sao paulo,SP
03119,-23.5635205,-46.5944180,sao paulo,SP
03120,-23.5610294,-46.5974365,sao paulo,SP
03121,-23.5632701,-46.5994039,sao paulo,SP
03122,-23.5681877,-46.5947537,sao paulo,SP
03123,-23.5725619,-46.5941439,sao paulo,SP
